How many accidents in Queens could have been caused by Distraction due to Thunder in 2020? ---- Answer: 686

+-------------+------------+--------------------+-----------+---------------------+-----------------+-----------+--------------------------+
| Accident    | Borough    | Location           | Zipcode   | Date                | Station ID      | Weather   | Station Type             |
| act:4317947 | act:Queens | act:40.774,-73.902 | act:11105 | 2020-06-04T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200604 |
| act:4318302 | act:Queens | act:40.735,-73.874 | act:11373 | 2020-06-05T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200605 |
| act:4317725 | act:Queens | act:40.719,-73.891 | act:11379 | 2020-06-04T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200604 |
| act:4317734 | act:Queens | act:40.667,-73.790 | act:11436 | 2020-06-04T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200604 |
| act:4324795 | act:Queens | act:40.742,-73.881 | act:11373 | 2020-06-30T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200630 |
| act:4324026 | act:Queens | act:40.698,-73.729 | act:11411 | 2020-06-28T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200628 |
| act:4324319 | act:Queens | act:40.751,-73.946 |           | 2020-06-30T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200630 |
| act:4323832 | act:Queens | act:40.783,-73.805 |           | 2020-06-28T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200628 |
| act:4317729 | act:Queens | act:40.711,-73.799 | act:11432 | 2020-06-04T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200604 |
| act:4324546 | act:Queens | act:40.739,-73.871 | act:11373 | 2020-06-29T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200629 |
| act:4317529 | act:Queens | act:40.741,-73.727 |           | 2020-06-03T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200603 |
| act:4318043 | act:Queens | act:40.752,-73.866 | act:11368 | 2020-06-05T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200605 |
| act:4318202 | act:Queens | act:40.737,-73.929 | act:11101 | 2020-06-06T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200606 |
| act:4324087 | act:Queens | act:40.705,-73.795 | act:11432 | 2020-06-28T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200628 |
| act:4319057 | act:Queens | act:40.685,-73.850 | act:11416 | 2020-06-05T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200605 |
| act:4324079 | act:Queens | act:40.708,-73.787 | act:11433 | 2020-06-27T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200627 |
| act:4325078 | act:Queens | act:40.709,-73.844 | act:11375 | 2020-06-30T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200630 |
| act:4323863 | act:Queens | act:40.742,-73.851 | act:11368 | 2020-06-28T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200628 |
| act:4324585 | act:Queens | act:40.608,-73.754 |           | 2020-06-30T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200630 |
| act:4325084 | act:Queens | act:40.697,-73.807 | act:11435 | 2020-06-29T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200629 |
| act:4317525 | act:Queens | act:40.740,-73.900 |           | 2020-06-03T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200603 |
| act:4318064 | act:Queens | act:40.738,-73.851 |           | 2020-06-05T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200605 |
| act:4323966 | act:Queens | act:40.609,-73.765 | act:11691 | 2020-06-27T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200627 |
| act:4320540 | act:Queens | act:40.749,-73.897 | act:11377 | 2020-06-11T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200611 |
| act:4319056 | act:Queens | act:40.699,-73.837 | act:11418 | 2020-06-05T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200605 |
| act:4326670 | act:Queens | act:40.762,-73.918 | act:11103 | 2020-06-30T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200630 |
| act:4324041 | act:Queens | act:40.743,-73.778 |           | 2020-06-29T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200629 |
| act:4324307 | act:Queens | act:40.686,-73.796 | act:11436 | 2020-06-28T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200628 |
| act:4325035 | act:Queens | act:40.710,-73.902 | act:11385 | 2020-06-30T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200630 |
| act:4331083 | act:Queens | act:40.665,-73.802 |           | 2020-07-23T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200723 |
| act:4334247 | act:Queens | act:40.685,-73.835 | act:11417 | 2020-07-30T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200730 |
| act:4330458 | act:Queens | act:40.681,-73.858 |           | 2020-07-21T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200721 |
| act:4326849 | act:Queens | act:40.596,-73.774 |           | 2020-07-08T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200708 |
| act:4331606 | act:Queens | act:40.681,-73.846 | act:11417 | 2020-07-24T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200724 |
| act:4340034 | act:Queens | act:40.753,-73.931 | act:11101 | 2020-07-30T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200730 |
| act:4328705 | act:Queens | act:40.718,-73.854 | act:11375 | 2020-07-08T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200708 |
| act:4325294 | act:Queens | act:40.749,-73.943 |           | 2020-07-03T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200703 |
| act:4334140 | act:Queens | act:40.767,-73.871 | act:11369 | 2020-07-23T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200723 |
| act:4326798 | act:Queens | act:40.657,-73.843 | act:11414 | 2020-07-08T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200708 |
| act:4330441 | act:Queens | act:40.595,-73.750 |           | 2020-07-21T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200721 |
| act:4333509 | act:Queens | act:40.746,-73.868 | act:11368 | 2020-07-30T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200730 |
| act:4325612 | act:Queens | act:40.679,-73.757 | act:11413 | 2020-07-03T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200703 |
| act:4331181 | act:Queens | act:40.682,-73.796 | act:11436 | 2020-07-23T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200723 |
| act:4324796 | act:Queens | act:40.743,-73.887 | act:11373 | 2020-07-01T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200701 |
| act:4326274 | act:Queens | act:40.710,-73.900 | act:11385 | 2020-07-03T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200703 |
| act:4331637 | act:Queens | act:40.757,-73.945 | act:11101 | 2020-07-23T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200723 |
| act:4324740 | act:Queens | act:40.731,-73.822 | act:11367 | 2020-07-01T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200701 |
| act:4324910 | act:Queens | act:40.692,-73.782 | act:11433 | 2020-07-01T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200701 |
| act:4330617 | act:Queens | act:40.714,-73.771 | act:11423 | 2020-07-21T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200721 |
| act:4325562 | act:Queens | act:40.746,-73.884 | act:11373 | 2020-07-01T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200701 |
| act:4332226 | act:Queens | act:40.736,-73.858 | act:11368 | 2020-07-21T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200721 |
| act:4327553 | act:Queens | act:40.734,-73.870 | act:11373 | 2020-07-11T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200711 |
| act:4327232 | act:Queens | act:40.752,-73.904 | act:11377 | 2020-07-10T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200710 |
| act:4333505 | act:Queens | act:40.747,-73.865 | act:11368 | 2020-07-30T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200730 |
| act:4335226 | act:Queens | act:40.736,-73.889 | act:11377 | 2020-07-31T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200731 |
| act:4331104 | act:Queens | act:40.725,-73.754 | act:11427 | 2020-07-23T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200723 |
| act:4326339 | act:Queens | act:40.710,-73.798 | act:11432 | 2020-07-06T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200706 |
| act:4332802 | act:Queens | act:40.712,-73.836 |           | 2020-07-23T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200723 |
| act:4327977 | act:Queens | act:40.688,-73.824 | act:11419 | 2020-07-11T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200711 |
| act:4325761 | act:Queens | act:40.770,-73.910 | act:11105 | 2020-07-03T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200703 |
| act:4327566 | act:Queens | act:40.680,-73.755 |           | 2020-07-11T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200711 |
| act:4334162 | act:Queens | act:40.704,-73.822 | act:11418 | 2020-07-31T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200731 |
| act:4325335 | act:Queens | act:40.586,-73.814 | act:11693 | 2020-07-03T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200703 |
| act:4335578 | act:Queens | act:40.688,-73.839 | act:11416 | 2020-07-30T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200730 |
| act:4326678 | act:Queens | act:40.687,-73.866 | act:11421 | 2020-07-08T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200708 |
| act:4325407 | act:Queens | act:40.749,-73.757 |           | 2020-07-03T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200703 |
| act:4330732 | act:Queens | act:40.729,-73.793 | act:11366 | 2020-07-22T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200722 |
| act:4326341 | act:Queens | act:40.711,-73.771 |           | 2020-07-03T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200703 |
| act:4331904 | act:Queens | act:40.670,-73.734 | act:11422 | 2020-07-23T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200723 |
| act:4330764 | act:Queens | act:40.755,-73.927 |           | 2020-07-21T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200721 |
| act:4331631 | act:Queens | act:40.705,-73.812 | act:11435 | 2020-07-24T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200724 |
| act:4333238 | act:Queens | act:40.753,-73.853 | act:11368 | 2020-07-23T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200723 |
| act:4327365 | act:Queens | act:40.660,-73.755 | act:11413 | 2020-07-11T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200711 |
| act:4324684 | act:Queens | act:40.709,-73.791 | act:11432 | 2020-07-01T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200701 |
| act:4337095 | act:Queens | act:40.723,-73.852 | act:11375 | 2020-07-22T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200722 |
| act:4332188 | act:Queens | act:40.587,-73.812 | act:11693 | 2020-07-22T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200722 |
| act:4333462 | act:Queens | act:40.736,-73.717 | act:11426 | 2020-07-30T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200730 |
| act:4331459 | act:Queens | act:40.734,-73.722 | act:11426 | 2020-07-22T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200722 |
| act:4326551 | act:Queens | act:40.724,-73.869 | act:11374 | 2020-07-06T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200706 |
| act:4327869 | act:Queens | act:40.605,-73.752 | act:11691 | 2020-07-11T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200711 |
| act:4330913 | act:Queens | act:40.740,-73.900 |           | 2020-07-21T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200721 |
| act:4333670 | act:Queens | act:40.686,-73.802 |           | 2020-07-31T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200731 |
| act:4327873 | act:Queens | act:40.702,-73.817 | act:11418 | 2020-07-11T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200711 |
| act:4330687 | act:Queens | act:40.749,-73.887 | act:11372 | 2020-07-21T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200721 |
| act:4336243 | act:Queens | act:40.715,-73.742 | act:11429 | 2020-07-31T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200731 |
| act:4327342 | act:Queens | act:40.714,-73.807 | act:11432 | 2020-07-11T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200711 |
| act:4327975 | act:Queens | act:40.716,-73.818 |           | 2020-07-11T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200711 |
| act:4325385 | act:Queens | act:40.720,-73.790 |           | 2020-07-03T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200703 |
| act:4326225 | act:Queens | act:40.707,-73.836 | act:11418 | 2020-07-06T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200706 |
| act:4331057 | act:Queens | act:40.747,-73.950 | act:11101 | 2020-07-22T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200722 |
| act:4326261 | act:Queens | act:40.685,-73.844 | act:11416 | 2020-07-03T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200703 |
| act:4327435 | act:Queens | act:40.665,-73.752 | act:11413 | 2020-07-11T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200711 |
| act:4326434 | act:Queens | act:40.716,-73.842 | act:11375 | 2020-07-03T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200703 |
| act:4330951 | act:Queens | act:40.740,-73.858 | act:11368 | 2020-07-22T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200722 |
| act:4332287 | act:Queens | act:40.754,-73.871 | act:11368 | 2020-07-23T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200723 |
| act:4330901 | act:Queens | act:40.684,-73.803 | act:11436 | 2020-07-22T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200722 |
| act:4326734 | act:Queens | act:40.755,-73.886 | act:11372 | 2020-07-03T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200703 |
| act:4331321 | act:Queens | act:40.745,-73.953 | act:11101 | 2020-07-22T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200722 |
| act:4327835 | act:Queens | act:40.680,-73.821 | act:11420 | 2020-07-11T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200711 |
| act:4333521 | act:Queens | act:40.748,-73.857 | act:11368 | 2020-07-30T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200730 |
| act:4333438 | act:Queens | act:40.748,-73.905 | act:11377 | 2020-07-30T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200730 |
| act:4326764 | act:Queens | act:40.765,-73.828 | act:11354 | 2020-07-08T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200708 |
| act:4333336 | act:Queens | act:40.738,-73.877 | act:11373 | 2020-07-30T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200730 |
| act:4326803 | act:Queens | act:40.676,-73.817 |           | 2020-07-08T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200708 |
| act:4326762 | act:Queens | act:40.746,-73.928 | act:11101 | 2020-07-08T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200708 |
| act:4327637 | act:Queens | act:40.710,-73.760 |           | 2020-07-11T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200711 |
| act:4327434 | act:Queens | act:40.752,-73.898 |           | 2020-07-10T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200710 |
| act:4327978 | act:Queens | act:40.680,-73.821 | act:11420 | 2020-07-11T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200711 |
| act:4334637 | act:Queens | act:40.746,-73.899 | act:11377 | 2020-07-23T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200723 |
| act:4332817 | act:Queens | act:40.690,-73.862 | act:11421 | 2020-07-23T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200723 |
| act:4334016 | act:Queens | act:40.772,-73.926 | act:11102 | 2020-07-30T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200730 |
| act:4332818 | act:Queens | act:40.690,-73.841 | act:11418 | 2020-07-22T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200722 |
| act:4331088 | act:Queens | act:40.604,-73.761 | act:11691 | 2020-07-22T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200722 |
| act:4327724 | act:Queens | act:40.686,-73.846 | act:11416 | 2020-07-10T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200710 |
| act:4326654 | act:Queens | act:40.691,-73.838 | act:11418 | 2020-07-08T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200708 |
| act:4334428 | act:Queens | act:40.741,-73.899 | act:11377 | 2020-07-30T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200730 |
| act:4331410 | act:Queens | act:40.710,-73.773 | act:11423 | 2020-07-24T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200724 |
| act:4331319 | act:Queens | act:40.741,-73.931 | act:11101 | 2020-07-24T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200724 |
| act:4331055 | act:Queens | act:40.741,-73.899 |           | 2020-07-21T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200721 |
| act:4328296 | act:Queens | act:40.762,-73.866 | act:11363 | 2020-07-11T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200711 |
| act:4333515 | act:Queens | act:40.737,-73.870 | act:11373 | 2020-07-30T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200730 |
| act:4330801 | act:Queens | act:40.768,-73.876 | act:11369 | 2020-07-21T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200721 |
| act:4338222 | act:Queens | act:40.758,-73.875 | act:11369 | 2020-07-31T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200731 |
| act:4333814 | act:Queens | act:40.743,-73.894 |           | 2020-07-31T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200731 |
| act:4330914 | act:Queens | act:40.741,-73.903 | act:11377 | 2020-07-22T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200722 |
| act:4327430 | act:Queens | act:40.746,-73.930 | act:11101 | 2020-07-10T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200710 |
| act:4333681 | act:Queens | act:40.706,-73.817 | act:11435 | 2020-07-30T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200730 |
| act:4331479 | act:Queens | act:40.672,-73.795 | act:11436 | 2020-07-23T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200723 |
| act:4339807 | act:Queens | act:40.699,-73.844 | act:11418 | 2020-07-31T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200731 |
| act:4326860 | act:Queens | act:40.734,-73.872 | act:11373 | 2020-07-08T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200708 |
| act:4327484 | act:Queens | act:40.766,-73.922 | act:11102 | 2020-07-10T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200710 |
| act:4340695 | act:Queens | act:40.699,-73.897 | act:11385 | 2020-07-31T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200731 |
| act:4326667 | act:Queens | act:40.768,-73.920 | act:11102 | 2020-07-01T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200701 |
| act:4331643 | act:Queens | act:40.738,-73.935 |           | 2020-07-24T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200724 |
| act:4328310 | act:Queens | act:40.750,-73.879 | act:11372 | 2020-07-11T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200711 |
| act:4330686 | act:Queens | act:40.685,-73.772 | act:11434 | 2020-07-21T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200721 |
| act:4330450 | act:Queens | act:40.730,-73.819 |           | 2020-07-21T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200721 |
| act:4326854 | act:Queens | act:40.743,-73.878 | act:11373 | 2020-07-08T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200708 |
| act:4324721 | act:Queens | act:40.702,-73.808 | act:11435 | 2020-07-01T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200701 |
| act:4331107 | act:Queens | act:40.768,-73.738 | act:11362 | 2020-07-23T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200723 |
| act:4331105 | act:Queens | act:40.667,-73.771 | act:11434 | 2020-07-23T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200723 |
| act:4327339 | act:Queens | act:40.740,-73.923 | act:11104 | 2020-07-10T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200710 |
| act:4330437 | act:Queens | act:40.695,-73.738 |           | 2020-07-10T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200710 |
| act:4328294 | act:Queens | act:40.754,-73.896 | act:11372 | 2020-07-10T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200710 |
| act:4334170 | act:Queens | act:40.704,-73.830 | act:11415 | 2020-07-30T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200730 |
| act:4333444 | act:Queens | act:40.735,-73.907 | act:11377 | 2020-07-30T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200730 |
| act:4325334 | act:Queens | act:40.583,-73.830 | act:11694 | 2020-07-03T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200703 |
| act:4330798 | act:Queens | act:40.754,-73.856 | act:11368 | 2020-07-21T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200721 |
| act:4331788 | act:Queens | act:40.745,-73.875 | act:11373 | 2020-07-23T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200723 |
| act:4335737 | act:Queens | act:40.763,-73.887 | act:11370 | 2020-07-22T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200722 |
| act:4333815 | act:Queens | act:40.743,-73.894 | act:11377 | 2020-07-31T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200731 |
| act:4331790 | act:Queens | act:40.712,-73.862 | act:11385 | 2020-07-23T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200723 |
| act:4332178 | act:Queens | act:40.734,-73.937 | act:11101 | 2020-07-24T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200724 |
| act:4333493 | act:Queens | act:40.724,-73.747 | act:11428 | 2020-07-31T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200731 |
| act:4333339 | act:Queens | act:40.742,-73.867 | act:11368 | 2020-07-21T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200721 |
| act:4326702 | act:Queens | act:40.733,-73.867 |           | 2020-07-08T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200708 |
| act:4333522 | act:Queens | act:40.666,-73.835 |           | 2020-07-31T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200731 |
| act:4333474 | act:Queens | act:40.737,-73.781 | act:11365 | 2020-07-30T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200730 |
| act:4326473 | act:Queens | act:40.702,-73.753 | act:11412 | 2020-07-03T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200703 |
| act:4332639 | act:Queens | act:40.763,-73.927 | act:11106 | 2020-07-24T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200724 |
| act:4331408 | act:Queens | act:40.692,-73.793 | act:11433 | 2020-07-23T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200723 |
| act:4325002 | act:Queens | act:40.747,-73.704 | act:11004 | 2020-07-01T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200701 |
| act:4332786 | act:Queens | act:40.683,-73.861 | act:11416 | 2020-07-23T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200723 |
| act:4327022 | act:Queens | act:40.708,-73.817 | act:11435 | 2020-07-08T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200708 |
| act:4331064 | act:Queens | act:40.699,-73.815 |           | 2020-07-21T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200721 |
| act:4334166 | act:Queens | act:40.695,-73.867 | act:11421 | 2020-07-31T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200731 |
| act:4330448 | act:Queens | act:40.719,-73.776 |           | 2020-07-21T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200721 |
| act:4327963 | act:Queens | act:40.677,-73.828 | act:11420 | 2020-07-11T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200711 |
| act:4331472 | act:Queens | act:40.715,-73.832 | act:11375 | 2020-07-23T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200723 |
| act:4335302 | act:Queens | act:40.703,-73.741 | act:11429 | 2020-07-24T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200724 |
| act:4328295 | act:Queens | act:40.757,-73.876 | act:11372 | 2020-07-10T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200710 |
| act:4331605 | act:Queens | act:40.680,-73.849 | act:11417 | 2020-07-24T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200724 |
| act:4331320 | act:Queens | act:40.741,-73.900 | act:11377 | 2020-07-21T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200721 |
| act:4327976 | act:Queens | act:40.716,-73.810 | act:11435 | 2020-07-11T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200711 |
| act:4333499 | act:Queens | act:40.747,-73.901 | act:11377 | 2020-07-30T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200730 |
| act:4334007 | act:Queens | act:40.762,-73.926 |           | 2020-07-31T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200731 |
| act:4325402 | act:Queens | act:40.714,-73.816 | act:11435 | 2020-07-03T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200703 |
| act:4333176 | act:Queens | act:40.740,-73.935 | act:11101 | 2020-07-30T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200730 |
| act:4328309 | act:Queens | act:40.756,-73.883 | act:11372 | 2020-07-10T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200710 |
